id,message,label,sentiment,reactions_all.summary.total_count,sad.summary.total_count,like.summary.total_count,love.summary.total_count,angry.summary.total_count,haha.summary.total_count,wow.summary.total_count,created_time,permalink_url,parent_post_id,ด่า,คำถาม,สาขา,inbox,ย้ายค่าย
1836803909681312_1837181546310215,ขออนุญาตนะครับ ผมใช้บริการทรูมานานแล้วผมจ่ายค่าบริการเกือบทุกอย่างของทรู แต่ตอนนี้ผมดูบอลไม่สนุกเลยจ่ายรายเดือนทั้งจานทรูทั้งทรูไอดี การดูบอลของผมมันสะดุดเหมือนซีดีเก่าเน่ากว่าม้วนวีดีโอ อยากดูบอลให้สนุกครับสมกับที่จ่ายเงินไป ดูไปสะดุดไปภาพหายไป เจอแบบนี้เซ็งมากครับขอให้ปรับปรุงด้วยครับยิ่งบอลคู่ใหญ่คนดูเยอะๆ เหอๆๆๆ กระตุกยิ่งกว่าอะไร,,,0,0,0,0,0,0,0,2017-09-09T18:02:35+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1837181546310215,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1837145999647103,วันนี้ระบบถ่ายทอดมีปัญหาอะไรหรือป่าว  ดูฟุตบอล แล้วภาพกระตุกบ้าง หลุดบ้าง ค้างบ้าง  ดูแล้วเสียความรู้สึกครับ ไปเหนเพจดูฟรียังไม่กระตุกเท่าเราดูเสียเงิน  ช่วยตรวจสอบด้วยนะครับ,,,0,0,0,0,0,0,0,2017-09-09T17:32:52+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1837145999647103,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1837085006319869,ยืมเงินทรูมูฟกดอะไรครับ,,,0,0,0,0,0,0,0,2017-09-09T16:17:23+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1837085006319869,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1836985072996529,คนใช้เยอะ ก็เข้าดูไม่ได้,,,0,0,0,0,0,0,0,2017-09-09T14:13:51+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1836985072996529,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1836905049671198,ทรูหลอกคนหมุนอย่างเดียวกินแต่เงิน,,,0,0,0,0,0,0,0,2017-09-09T12:35:39+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1836905049671198,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1836880729673630,ตอนนี้เน็ตทรูเป็นอะไรคะ ใช้งานอะไรไม่ได้เลย=_=,,,0,0,0,0,0,0,0,2017-09-09T12:04:08+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1836880729673630,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1836875263007510,แอพแม่งดูไม่ได้เนี้ย มึงหลอกลูกค้าใช้ปะ ทรู,,,0,0,0,0,0,0,0,2017-09-09T11:55:46+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1836875263007510,204234332938286_1836803909681312,0,0,0,0,0
1836803909681312_1836874329674270,แอพมันใช้ไม่ได้ดูไม่ได้แจ้งไปไม่มีตอบกลับคือไร,,,0,0,0,0,0,0,0,2017-09-09T11:54:20+0000,https://www.facebook.com/TrueMoveH/posts/1836803909681312?comment_id=1836874329674270,204234332938286_1836803909681312,0,0,0,0,0
1835667253128311_1842616305766739,เกม,,,0,0,0,0,0,0,0,2017-09-15T02:07:43+0000,https://www.facebook.com/TrueMoveH/posts/1835667253128311?comment_id=1842616305766739,204234332938286_1835667253128311,0,0,0,0,0
1835667253128311_1837095776318792,ตอนโฆษณาชัดมาก  พอบอลเตะะดูไม่ได้,,,0,0,0,0,0,0,0,2017-09-09T16:30:51+0000,https://www.facebook.com/TrueMoveH/posts/1835667253128311?comment_id=1837095776318792,204234332938286_1835667253128311,0,0,0,0,0
1835481223146914_1839894232705613,กาก ดูไม่ได้ สดุดมาก ผมใช้เน็ตเดือนเป็นพัน ไม่เห็นดีอย่างที่โปรโหมดเลย น่าเบื่อมาก หนังก็เก่า ใหม่ๆอะ มีมะ เอาแต่ประโยชน์ ทรู,,,0,0,0,0,0,0,0,2017-09-12T12:40:20+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1839894232705613,204234332938286_1835481223146914,1,0,0,0,0
1835481223146914_1837405789621124,ดูไม่ได้ พอสตรีมมาก้อกากมาก ไม่มีความชัดเลย แล้วบอกระดับ HD,,,0,0,0,0,0,0,0,2017-09-09T23:08:32+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1837405789621124,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1837230949638608,ผมคง ยกเลิก แพ็คเกจทรูไอดี ดูพรีเมียร์ แล้วล่ะ จะดูก็ดูไม่ได้จบกัน ที,,,0,0,0,0,0,0,0,2017-09-09T19:00:12+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1837230949638608,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1837183139643389,ขออนุญาตนะครับ ผมใช้บริการทรูมานานแล้วผมจ่ายค่าบริการเกือบทุกอย่างของทรู แต่ตอนนี้ผมดูบอลไม่สนุกเลยจ่ายรายเดือนทั้งจานทรูทั้งทรูไอดี การดูบอลของผมมันสะดุดเหมือนซีดีเก่าเน่ากว่าม้วนวีดีโอ อยากดูบอลให้สนุกครับสมกับที่จ่ายเงินไป ดูไปสะดุดไปภาพหายไป เจอแบบนี้เซ็งมากครับขอให้ปรับปรุงด้วยครับยิ่งบอลคู่ใหญ่คนดูเยอะๆ เหอๆๆๆ กระตุกยิ่งกว่าอะไร,,,0,0,0,0,0,0,0,2017-09-09T18:04:04+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1837183139643389,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1837193209642382,ถ้าผมซื้อไอโฟน6ผมต้องกำเงินไปศูนย์เท่าไหรคับ,,,0,0,0,0,0,0,0,2017-09-09T18:13:54+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1837193209642382,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836988272996209,ดูไม่ได้,,,0,0,0,0,0,0,0,2017-09-09T14:18:23+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836988272996209,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836985902996446,คนใช้เยอะดูไม่ได้เลย ให้สมัครดูอะไร,,,0,0,0,0,0,0,0,2017-09-09T14:15:16+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836985902996446,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836984959663207,เช็คเบอร์08956403828.. เน็ตมันขึ้นตัว E  ตลอด ทำอย่างไร..บอกทีคับ,,,0,0,0,0,0,0,0,2017-09-09T14:13:41+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836984959663207,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836936413001395,ของผมดูได้แต่ไม่ชัด,,,0,0,0,0,0,0,0,2017-09-09T13:12:47+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836936413001395,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836929983002038,หงส์โดนแล้ว3เม็ด,,,0,0,0,0,0,0,0,2017-09-09T13:05:12+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836929983002038,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836871433007893,ใครเป็นเหมือนผมบ้าง,,,0,0,0,0,0,0,0,2017-09-09T11:49:28+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836871433007893,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836875989674104,ดูไม่ได้เรย,,,0,0,0,0,0,0,0,2017-09-09T11:56:25+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836875989674104,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836871233007913,ดูไม่ได้ครับ,,,0,0,0,0,0,0,0,2017-09-09T11:49:13+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836871233007913,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836868183008218,พอบอลเตะจริงกลับดูไม่ได้ทั้งในเว็ปและในมือถือ เซิฟเวอร์ไม่พอแน่ๆเลยฤดูกาลที่แล้วยังดูได้ไม่มีปัญหามาฤดูกาลนี้ล่มตลอดผลพวงน่าจะมาจากแจกให้ดูฟรีซะเยอะเกินไปทรูควรจะพิจรนาในส่วนตรงนี้ด้วย,,,1,0,1,0,0,0,0,2017-09-09T11:45:01+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836868183008218,204234332938286_1835481223146914,0,0,0,0,0
1835481223146914_1836682869693416,Streaming,,,0,0,0,0,0,0,0,2017-09-09T06:09:25+0000,https://www.facebook.com/TrueMoveH/posts/1835481223146914?comment_id=1836682869693416,204234332938286_1835481223146914,0,0,0,0,0
1836639233031113_1839177732777263,สอบถามหน่อยครับ ทำไมเบอร์อื่นโทรเข้ามาเบอร์เราไม่ได้ มันดังตื้ดๆสองครั้งแล้วก็ตัดสายไป อยากทราบสาเหตุครับ,,,0,0,0,0,0,0,0,2017-09-11T17:44:28+0000,https://www.facebook.com/TrueMoveH/posts/1836639233031113?comment_id=1839177732777263,204234332938286_1836639233031113,0,1,0,0,0
1836639233031113_1836978659663837,ขอคำแนะนำในการเปลี่ยนโปร.ด้วยครับ เพราะเน็ตไม่ค่อยเสถียร แถมหมดเร็ว โปร.ปัจจุบัน เน็ต 4 Gb. โทร.250 น.,,,0,0,0,0,0,0,0,2017-09-09T14:06:34+0000,https://www.facebook.com/TrueMoveH/posts/1836639233031113?comment_id=1836978659663837,204234332938286_1836639233031113,0,0,0,0,0
1836639233031113_1836915529670150,อยากให้ทรูมูฟมีเน็ตฟรีตลอดเหมือนดีเทคและยืมค่าโทร30/50/300/เหมือนเขาจังครับ โกโนลิมิตเขาฟรีเน็ตแต่ต้องเติมเงินเพื่อซื้อแพคเกจเพิ่มความเร็ว ตรงนี้ลูกค้าจะพอใจมากๆครับ ถ้าทรูทำเยี่ยงเขาใด้จะดีมากสำหรับลูกค้าที่ใช้ระบบ3จีอยู่ครับ,,,0,0,0,0,0,0,0,2017-09-09T12:48:27+0000,https://www.facebook.com/TrueMoveH/posts/1836639233031113?comment_id=1836915529670150,204234332938286_1836639233031113,0,0,0,0,0
1833537396674630_1844010835627286,เคส UAG รุ่น SS S8 plus มีจำหน่ายที่เซ็นทรัลลาดพร้าวไหมครับ ราคาเท่าไร,,,0,0,0,0,0,0,0,2017-09-16T08:59:20+0000,https://www.facebook.com/TrueMoveH/posts/1833537396674630?comment_id=1844010835627286,204234332938286_1833537396674630,0,0,0,0,0
1833537396674630_1838741889487514,้เดรสp10+ราคาเท่าไหร่มีสีรัยมั่งค่ะ,,,0,0,0,0,0,0,0,2017-09-11T07:57:08+0000,https://www.facebook.com/TrueMoveH/posts/1833537396674630?comment_id=1838741889487514,204234332938286_1833537396674630,0,0,0,0,0
1833537396674630_1837137299647973,มีของ s7 eg บ้างมั้ยครับ,,,0,0,0,0,0,0,0,2017-09-09T17:28:43+0000,https://www.facebook.com/TrueMoveH/posts/1833537396674630?comment_id=1837137299647973,204234332938286_1833537396674630,0,0,0,0,0
1833537396674630_1836760206352349,พ่อนได้ไหมค่ะ,,,0,0,0,0,0,0,0,2017-09-09T08:29:08+0000,https://www.facebook.com/TrueMoveH/posts/1833537396674630?comment_id=1836760206352349,204234332938286_1833537396674630,0,0,0,0,0
1833537396674630_1836717963023240,true super 4 ปุ่มกด ยังมีของไหม เซเว่นหมดเขต หาซื้อได้ที่ไหน ราคา..?,,,1,0,1,0,0,0,0,2017-09-09T07:13:09+0000,https://www.facebook.com/TrueMoveH/posts/1833537396674630?comment_id=1836717963023240,204234332938286_1833537396674630,0,0,0,0,0
1836595076368862_1837066476321722,ทำไมย้ายค่ายไม่ได้ 0638232030 กูติดค่าบริการอะไร,,,0,0,0,0,0,0,0,2017-09-09T15:54:26+0000,https://www.facebook.com/TrueMoveH/posts/1836595076368862?comment_id=1837066476321722,204234332938286_1836595076368862,0,1,0,0,0
1835460286482341_1836582726370097,รบกวนช่วยตอบแชททีค่ะ,,,0,0,0,0,0,0,0,2017-09-09T03:35:19+0000,https://www.facebook.com/TrueMoveH/posts/1835460286482341?comment_id=1836582726370097,204234332938286_1835460286482341,0,0,0,0,0
1835460286482341_1836563486372021,อยากทราบว่า  คุณให้ใครมารับสายลูกค้า  พอต้องการติดต่อพนักงานคนนั้น  พนักงานอีกคนบอกติดต่อไม่ได้  ไม่ทราบว่าเขาทำงานแผนกไหน    แล้วเขามารับสายผมได้ไง  บอกว่าจะทำเรื่องรอก็ไม่ได้ทำ    ประวัติพนักงานพวกคุณไม่มีเหรอ   แค่อยากทราบคำตอบ  ใครคือ วรรณมงคล คนที่รับเรื่องผม,,,0,0,0,0,0,0,0,2017-09-09T03:10:25+0000,https://www.facebook.com/TrueMoveH/posts/1835460286482341?comment_id=1836563486372021,204234332938286_1835460286482341,0,1,0,0,0
1835460286482341_1836564686371901,ช่วยตอบให้กระจ่างที,,,0,0,0,0,0,0,0,2017-09-09T03:11:39+0000,https://www.facebook.com/TrueMoveH/posts/1835460286482341?comment_id=1836564686371901,204234332938286_1835460286482341,0,0,0,0,0
1835631136465256_1836895429672160,ไม่เห็นดูได้เลยครับ,,,0,0,0,0,0,0,0,2017-09-09T12:25:28+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836895429672160,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1836552226373147,อยากทราบค่ะว่าโดนตัดสัญญาณแล้ว ไม่ได้เล่น ไม่ได้โทรนี้ยังต้องได้จ่ายค่ารายเดือนเหมือนเดิมหรอค่ะ.!!??,,,0,0,0,0,0,0,0,2017-09-09T02:56:37+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836552226373147,204234332938286_1835631136465256,0,1,0,0,0
1835631136465256_1836548446373525,สมัครเล่นเน็ตเดือน/250 B แต่คือจู่ๆโดนหักตังค์หมด เน็ตก็เล่นไม่ได้ คือไรครับ ฮัลโหล 2 ครั้งแล้วนะครับ ถ้ามีโปรโมชั่นแบบนี้ขอร้องอย่าทำเลยคร้บ เสียความรู้สึกของลูกค้า,,,0,0,0,0,0,0,0,2017-09-09T02:51:13+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836548446373525,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1836487093046327,เน็ตก้อดีนะครับแต่สัญญาณแย่สุดๆเล่นอยู่ดีๆก้อหาย,,,0,0,0,0,0,0,0,2017-09-09T01:26:26+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836487093046327,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1836048773090159,หาย!!!!!ทำไมไม่ตอบ!!!!,,,0,0,0,0,0,0,0,2017-09-08T16:29:48+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836048773090159,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1836040466424323,กรุณาช่วยยกเลิกเเพคเกจเนตให้ด้วยครับ สมัครผิด ไม่เอาเงินคืนครับแค่ยกเลิกแพคให้หน่อย ขอบคุณล่วงหน้าครับ,,,0,0,0,0,0,0,0,2017-09-08T16:18:39+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836040466424323,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1836033909758312,เน็ตเดือนนี้หมดจะย้ายค่ายละ เซง กากมาก,,,1,0,1,0,0,0,0,2017-09-08T16:10:52+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1836033909758312,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1835986426429727,จ่ายเดือนละพันกว่าบาท แต่สัญญาณเนทเหมือนหอยทากเป็นตะคริว..,,,0,0,0,0,0,0,0,2017-09-08T15:32:05+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1835986426429727,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1835979033097133,เน็ตบ้านกากมาก..ปล่อยมาเต็มไหม????,,,1,0,1,0,0,0,0,2017-09-08T15:26:06+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1835979033097133,204234332938286_1835631136465256,0,0,0,0,0
1835631136465256_1835961629765540,แฟนหงส์ว่าไงครับ สักแต้มก็ดีนะ,,,0,0,0,0,0,0,0,2017-09-08T15:06:02+0000,https://www.facebook.com/TrueMoveH/posts/1835631136465256?comment_id=1835961629765540,204234332938286_1835631136465256,0,0,0,0,0
1835569159804787_1837496516278718,เติมเงิน50ได้กิฟโบนัส25เราก็กดใช้กิฟแต่ไม่ได้สมัครเน็ตเช็คดูเงินก็ไม่ลด แต่เมื่อเช้าเปิดเน็ตได้3นาที(3นาทีจริงๆ)มีข้อความเข้าพร้อมกัน3ข้อความ-1-คุณใช้เน็ตไป20บาทแล้ว..อ้าววงงเลย -2-คุณมีเงินคงเหลือ19.41฿..และ-3-คุณมีเงินคงเหลือ3.32฿(คือไรวะ?นี่ใช้เน็ตจากกิฟอยู่ป่ะ?หักเงินเราได้ไง?)   เงินก็ไม่ได้เยอะอะไรหรอกแต่มันหลายครั้งแล้วอ่ะคือถ้าจะหักเงินข้อความควรมาเร็วกว่านี้ไม่ใช่หักไปจนหมดแล้วค่อยส่งมาทีเดียว เสียความรู้สึกกับทรูหลายครั้งละ คงต้องย้ายค้ายจริงจังละ,,,1,0,1,0,0,0,0,2017-09-10T01:19:39+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1837496516278718,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836963962998640,"ใช้โบนัส320 ฟรี หมดพรุ่งนี้ วันนี้เติมเงิน100 ได้กิฟเน็ต-โทรฟรี เช็คตอน18.17 โบนัสเหลือ100 พอตอนนี้คุณใช้เน็ตไปแล้ว20 บาท คือไร งงใจหนักมากกกกกกกกกกก
กิฟโบนัสคงเหลือไม่มีเซ็ง",,,0,0,0,0,0,0,0,2017-09-09T13:48:09+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836963962998640,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836680133027023,ขอวิธีสมัครเน็ต1เดือนความเร็ว4mbpsไม่จำกัดจำนวนที่ราคา535บาทต้องกดสมัครยังไงแนะนำหน่อยครับ,,,0,0,0,0,0,0,0,2017-09-09T06:03:48+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836680133027023,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836619339699769,ขอปิดใช้บริการเลขหมาย0958844454ค่าบริการเกินมา4เดือนครับรับไม่ได้ช่วยปิดให้ด้วยครับติดต่อไปหลายทางละ,,,0,0,0,0,0,0,0,2017-09-09T04:23:34+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836619339699769,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836600983034938,ขอเปลี่ยนเป็นเพิ่มสัญญาณเน็ตได้ไหม,,,0,0,0,0,0,0,0,2017-09-09T03:52:16+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836600983034938,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836521793042857,เอาไปใช้ไรได้มั้ง ขอแบบละเอียดเลย เพราะพึ่งได้มา 700กว่า เสียดาย,,,0,0,0,0,0,0,0,2017-09-09T02:19:23+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836521793042857,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836386666389703,เน็ตคุณกรากมากครับ ช้าที่สุดเท่าที่ผมเคยใช้,,,1,0,1,0,0,0,0,2017-09-08T23:16:19+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836386666389703,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836257176402652,"เพิ่งลองกดไปเมื่อเช้า ไม่รู้มีสิทธิ์ลุ้นไหม ? ใช้ซิมมาจะ5ปีแล้ว 
เพิ่งไปเปลี่ยนจาก3g เป็น4gที่ศูนย์ทรูเมื่อไม่นานมานี้ 
ใช้เบอร์เดิม เติมเงินทุกวัน สมัครเน็ตทุกวัน 
อุ่นใจกับทรูมูฟใครให้เปลี่ยนก็ไม่เปลี่ยน กลับบ้านนอกไม่มีคลื่นก็ไม่เล่น 
ยังยืนยันที่จะใช้ซิมนี้เบอร์เดิม 
**แต่ปัญหาคือสมัครโปรเน็ตฟรีแล้วกดยกเลิกไม่ได้ต้องรอให้ครบเวลา คือมันช้าตอนนี้เติมเงินมาพร้อมสมัครแล้ว ** ยังไงทรูช่วยทำเบอร์โทรกดยกเลิกทีน่ะค้ะ เพราะพนักงานบอกต้องรอให้ครบเวลาที่สมัครอีกวันถึงจะหมด แต่กลัวตื่นมาปิดเน็ตไม่ทัน เดี๋ยวกินตังค์อีก โดนมาบ่อย แต่ไม่คิดเปลี่ยนใจ ทรูมูฟฟฟ",,,1,0,0,1,0,0,0,2017-09-08T20:13:02+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836257176402652,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836058476422522,ตอนนี้อยากรู้ว่า  พนักงานที่ชื่อ  วรรณมงคล หายสาปสูญไปไหน   ทำไมถึงตรวจหาไม่ได้ว่าเขาอยู่แผนกไหน  เบอร์โทรอะไร  ตอนมาสมัครเขาไม่มีลงประวัติอะไรเหรอ   คอลเซ็นเตอร์ถึงตอบมาว่า ไม่รู้  ติดต่อไม่ได้   แล้วให้เขามารับสายลูกค้า  มาคุยกับลูกค้า  และรับเรื่องลูกค้าได้ยังไง   กุไม่เข้าใจ  มีใครตอบได้บ้าง,,,0,0,0,0,0,0,0,2017-09-08T16:40:10+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836058476422522,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836055916422778,ตอนนี้อยากรู้ว่า  พนักงานที่ชื่อ  วรรณมงคล หายสาปสูญไปไหน   ทำไมถึงตรวจหาไม่ได้ว่าเขาอยู่แผนกไหน  เบอร์โทรอะไร  ตอนมาสมัครเขาไม่มีลงประวัติอะไรเหรอ   คอลเซ็นเตอร์ถึงตอบมาว่า ไม่รู้  ติดต่อไม่ได้   แล้วให้เขามารับสายลูกค้า  มาคุยกับลูกค้า  และรับเรื่องลูกค้าได้ยังไง   กุไม่เข้าใจ  มีใครตอบได้บ้าง,,,0,0,0,0,0,0,0,2017-09-08T16:38:52+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836055916422778,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836050176423352,ตอนนี้อยากรู้ว่า  พนักงานที่ชื่อ  วรรณมงคล หายสาปสูญไปไหน,,,0,0,0,0,0,0,0,2017-09-08T16:31:47+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836050176423352,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836055886422781,ตอนนี้อยากรู้ว่า  พนักงานที่ชื่อ  วรรณมงคล หายสาปสูญไปไหน   ทำไมถึงตรวจหาไม่ได้ว่าเขาอยู่แผนกไหน  เบอร์โทรอะไร  ตอนมาสมัครเขาไม่มีลงประวัติอะไรเหรอ   คอลเซ็นเตอร์ถึงตอบมาว่า ไม่รู้  ติดต่อไม่ได้   แล้วให้เขามารับสายลูกค้า  มาคุยกับลูกค้า  และรับเรื่องลูกค้าได้ยังไง   กุไม่เข้าใจ  มีใครตอบได้บ้าง,,,0,0,0,0,0,0,0,2017-09-08T16:38:49+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836055886422781,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836049719756731,"บอกย้ำอีกครั้ง   กุรอแค่ทางศูนย์พวกมึงติดต่อมา
ให้อ่านและคิด   ไม่ต้องตอบมาว่า  ปัญหาที่เกินตอบมาทางอินบ๊อคละหรือทางศูนย์รับเรื่องใว้แล้ว  เพราะกุรู้หมดละ
กุอยากให้หัวหน้าพวกมึงเข้ามาอ่านดู    จะได้รู้ว่าการทำงานของพวกมึงเป็นยังไง  ทั้งเพจ  ทั้งคอลเซ็นเตอร์  โทรไปตั้งกี่รอบก็เหมือนเดิม  ตอบได้แค่ไม่รู้ๆ     พนักงานศูนย์เดียวกันยังเช็คไม่ได้ว่ามันทำแผนกไหน   การจะรับพนักงานมันต้องมีประวัติ  เบอร์ติดต่อ   แต่พวกมึงบอกติดต่อไม่ได้  น่าขำนะ   พวกเชี้ย
ทุกคอมเม้น  กุอยากให้อ่าน  และคิด  ไม่ต้องตอบอะไร    พวกมึงตอบวนแต่อันเก่า  ทำงานไปวันๆ   หัวหน้าพวกมึงเคยมาเช็คงาน  มาตรวจการทำงานพวกมึงหรือเปล่า
โทรหาคอลเซ็นเตอร์บอกส่งตลิปเสียงสนทนาไปศูนย์  กลับตอบมาว่าเข้าไปเลยคลิปเสียงสนทนาทางศูนย์สามมารถเปิดให้ฟังได้เลย     แต่น้องที่ทางศูนย์ที่เคยคุยกัน  เลยพูดเรื่องนี้  น้องเขาบอกว่าต้องรอเขาส่งไฟล์เสียงมา   นี้พนักงานคอลเซ็นเตอร์ทำงานส้นตีนอะไรกัน   แต่ละคนทำเหมือนให้จบๆไป   นี่กุต้องรอทางศูนย์ติดต่อมา  หยุดงานเสียเวลาเปล่า   แม่งทำงานกันส้นตีนจริงๆ
การทำงาน  ต้องฟังคำพูดลูกค้า  และทำตามที่ลูดค้าต้องการ  ไม่ใช่ฟังหูใว้หู   ถามวนไปวนมา  พอไม่ตรงกับที่ลูกค้าพูด  ลูกค้าต้องเสียเวลาติดต่อกลับ   แล้วก็เหมือนเก่า  ฟังคำพูดลูกค้านะตอนนี้   อย่างเอาแต่พูดเรื่องเก่าๆ",,,0,0,0,0,0,0,0,2017-09-08T16:31:10+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836049719756731,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836043026424067,กากมา3ปีแล้วเฮ้ย...กราบงามๆก่อนเลิกใช้เน๊ตของเมิง,,,0,0,0,0,0,0,0,2017-09-08T16:21:55+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836043026424067,204234332938286_1835569159804787,1,0,0,0,0
1835569159804787_1836043159757387,"อัพเดดเฟิมแวทรูสมาทแม็ก4g5""ด้วยครับเขียนเฟิมแวโดยไม่ความชำนานทำให้โทรศัพย์น่วงมากๆครับขอบอก",,,0,0,0,0,0,0,0,2017-09-08T16:22:08+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836043159757387,204234332938286_1835569159804787,0,0,0,0,0
1835569159804787_1836002036428166,ถุยย ถุยยย เอามางี้ยกเลิกไปเหอะ อายุงานสั้นชิบหาย ย้ายๆ,,,0,0,0,0,0,0,0,2017-09-08T15:45:14+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1836002036428166,204234332938286_1835569159804787,1,0,0,0,0
1835569159804787_1835958363099200,เวลาส่งข้อความทำไมมันขึ้นตัวอีคัป,,,0,0,0,0,0,0,0,2017-09-08T15:01:29+0000,https://www.facebook.com/TrueMoveH/posts/1835569159804787?comment_id=1835958363099200,204234332938286_1835569159804787,0,0,0,0,0
